"times","east","north"
2012.7337,0.487782,0.148611
2012.7365,0.486784,0.14763
2012.7392,0.485055,0.148031
2012.742,0.486802,0.146791
2012.7447,0.487649,0.148868
2012.7474,0.486027,0.149174
2012.7502,0.486426,0.148353
2012.7529,0.486435,0.147561
2012.7556,0.486372,0.149631
2012.7584,0.486219,0.149669
2012.7611,0.487854,0.14821
2012.7639,0.487432,0.149262
2012.7666,0.488351,0.14939
2012.7693,0.486474,0.147832
2012.7721,0.487121,0.14994
2012.7748,0.484269,0.148621
2012.7775,0.485818,0.149166
2012.7803,0.486982,0.148821
2012.783,0.487211,0.148918
2012.7858,0.484789,0.148957
2012.7885,0.483775,0.148661
2012.7912,0.485593,0.14919
2012.794,0.484399,0.14896
2012.7967,0.485781,0.150187
2012.7995,0.484573,0.148856
2012.8022,0.485192,0.148704
2012.8049,0.484561,0.149363
2012.8077,0.486513,0.150227
2012.8104,0.485078,0.148716
2012.8131,0.488302,0.151977
2012.8159,0.486377,0.150491
2012.8186,0.485099,0.148767
2012.8214,0.483074,0.148469
2012.8241,0.484775,0.149247
2012.8268,0.483955,0.14998
2012.8296,0.485543,0.149086
2012.8323,0.483602,0.147889
2012.835,0.485127,0.149355
2012.8378,0.484988,0.149034
2012.8405,0.485085,0.149278
2012.8433,0.486006,0.149804
2012.846,0.485761,0.146692
2012.8487,0.486964,0.148526
2012.8515,0.485264,0.149986
2012.8542,0.488933,0.152133
2012.8569,0.494882,0.154841
2012.8597,0.485684,0.148591
2012.8624,0.483934,0.150882
2012.8652,0.485733,0.150504
2012.8679,0.486396,0.150677
2012.8706,0.485941,0.149917
2012.8734,0.485457,0.150188
2012.8761,0.486211,0.149281
2012.8789,0.485975,0.146201
2012.8816,0.485042,0.148361
2012.8843,0.486333,0.147493
2012.8871,0.485,0.149788
2012.8898,0.485069,0.14979
2012.8925,0.486369,0.150077
2012.8953,0.487021,0.1505
2012.898,0.487661,0.149982
2012.9008,0.484675,0.147008
2012.9035,0.485793,0.148
2012.9062,0.485464,0.147808
2012.909,0.486962,0.148661
2012.9117,0.487324,0.146088
2012.9144,0.487975,0.149169
2012.9172,0.485159,0.149229
2012.9199,0.487342,0.148262
2012.9227,0.486467,0.147466
2012.9254,0.487832,0.148928
2012.9281,0.487304,0.147456
2012.9309,0.485441,0.14893
2012.9336,0.484983,0.147705
2012.9363,0.484611,0.149079
2012.9391,0.485146,0.147616
2012.9418,0.485206,0.146963
2012.9446,0.482652,0.147461
2012.9473,0.487458,0.14777
2012.95,0.486074,0.147609
2012.9528,0.486368,0.148045
2012.9555,0.486452,0.146594
2012.9582,0.483779,0.147775
2012.961,0.484572,0.146176
2012.9637,0.486317,0.147112
2012.9665,0.483482,0.148578
2012.9692,0.485522,0.147654
2012.9719,0.483955,0.148487
2012.9747,0.485211,0.147478
2012.9774,0.4832,0.147547
2012.9802,0.484447,0.150911
2012.9829,0.48569,0.148759
2012.9856,0.485261,0.151145
2012.9884,0.485424,0.146447
2012.9911,0.486028,0.147681
2012.9938,0.485541,0.147315
2012.9966,0.483863,0.14606
2012.9993,0.485177,0.14637
2013.0021,0.483194,0.146587
2013.0048,0.48427,0.147619
2013.0075,0.485659,0.14637
2013.0103,0.485334,0.147553
2013.013,0.484064,0.145879
2013.0157,0.483599,0.146373
2013.0185,0.484344,0.145965
2013.0212,0.487471,0.14414
2013.024,0.484816,0.147527
2013.0267,0.483173,0.146654
2013.0294,0.483862,0.146753
2013.0322,0.484375,0.146548
2013.0349,0.483336,0.147821
2013.0376,0.48453,0.146668
2013.0404,0.483559,0.147996
2013.0431,0.48176,0.148837
2013.0459,0.483969,0.147876
2013.0486,0.484656,0.147033
2013.0513,0.485601,0.148553
2013.0541,0.483439,0.147287
2013.0568,0.485083,0.145965
2013.0595,0.485169,0.148001
2013.0623,0.484959,0.146271
2013.065,0.483796,0.146052
2013.0678,0.483545,0.147739
2013.0705,0.482968,0.147617
2013.0732,0.484385,0.147346
2013.076,0.48412,0.146358
2013.0787,0.483428,0.147099
2013.0815,0.482386,0.14496
2013.0842,0.482251,0.146857
2013.0869,0.481813,0.148014
2013.0897,0.483429,0.146938
2013.0924,0.483254,0.148002
2013.0951,0.482261,0.148882
2013.0979,0.482543,0.147039
2013.1006,0.482656,0.148314
2013.1034,0.484492,0.147915
2013.1061,0.48588,0.146472
2013.1088,0.482029,0.146375
2013.1116,0.483194,0.147338
2013.1143,0.480601,0.146526
2013.117,0.483182,0.146981
2013.1198,0.483113,0.147471
2013.1225,0.482242,0.146857
2013.1253,0.483296,0.147111
2013.128,0.482245,0.147472
2013.1307,0.483591,0.147729
2013.1335,0.485262,0.146488
2013.1362,0.483197,0.146679
2013.1389,0.484103,0.146539
2013.1417,0.483828,0.147003
2013.1444,0.483031,0.145486
2013.1472,0.482193,0.145418
2013.1499,0.482427,0.146325
2013.1526,0.483287,0.147163
2013.1554,0.483324,0.14524
2013.1581,0.482078,0.148253
2013.1608,0.481089,0.146479
2013.1636,0.481095,0.147907
2013.1663,0.481336,0.147967
2013.1691,0.480664,0.148993
2013.1718,0.484558,0.146235
2013.1745,0.481617,0.147778
2013.1773,0.484608,0.149507
2013.18,0.48145,0.147027
2013.1828,0.481389,0.146567
2013.1855,0.481186,0.145401
2013.1882,0.480546,0.143605
2013.191,0.480915,0.146414
2013.1937,0.48085,0.144019
2013.1964,0.481895,0.144955
2013.1992,0.480478,0.146357
2013.2019,0.479371,0.145802
2013.2047,0.478889,0.1461
2013.2074,0.48058,0.145167
2013.2101,0.481956,0.145955
2013.2129,0.48026,0.143691
2013.2156,0.480231,0.145404
2013.2183,0.479123,0.146222
2013.2211,0.481223,0.145624
2013.2238,0.48145,0.144999
2013.2266,0.479787,0.146135
2013.2293,0.481418,0.145257
2013.232,0.481115,0.145607
2013.2348,0.480806,0.145062
2013.2375,0.48167,0.145444
2013.2402,0.481699,0.145375
2013.243,0.479897,0.144443
2013.2457,0.478086,0.145898
2013.2485,0.479198,0.144094
2013.2512,0.480265,0.14612
2013.2539,0.4794,0.145502
2013.2567,0.478814,0.146083
2013.2594,0.477902,0.146339
2013.2621,0.479832,0.145658
2013.2649,0.479473,0.145663
2013.2676,0.478554,0.14326
2013.2704,0.478981,0.144159
2013.2731,0.47817,0.144652
2013.2758,0.477504,0.144403
2013.2786,0.477554,0.144054
2013.2813,0.478932,0.145613
2013.2841,0.479055,0.143287
2013.2868,0.48002,0.143564
2013.2895,0.480553,0.14495
2013.2923,0.478446,0.14431
2013.295,0.478069,0.143079
2013.2977,0.480172,0.144057
2013.3005,0.478711,0.144178
2013.3032,0.480048,0.144669
2013.306,0.479833,0.145167
2013.3087,0.478183,0.144917
2013.3114,0.479673,0.144058
2013.3142,0.479234,0.143767
2013.3169,0.47902,0.143554
2013.3196,0.47727,0.144015
2013.3224,0.476563,0.142831
2013.3251,0.477058,0.143486
2013.3279,0.477679,0.144724
2013.3306,0.477531,0.144018
2013.3333,0.478038,0.144953
2013.3361,0.478238,0.143426
2013.3388,0.480241,0.143879
2013.3415,0.478697,0.143697
2013.3443,0.476568,0.143158
2013.347,0.478792,0.144135
2013.3498,0.478538,0.143333
2013.3525,0.476997,0.145301
2013.3552,0.476335,0.143977
2013.358,0.477566,0.144533
2013.3607,0.478413,0.143892
2013.3634,0.478859,0.142309
2013.3662,0.479213,0.143248
2013.3689,0.476588,0.143073
2013.3717,0.478743,0.142982
2013.3744,0.478621,0.142587
2013.3771,0.477184,0.142118
2013.3799,0.476417,0.143437
2013.3826,0.476703,0.143608
2013.3854,0.47812,0.143104
2013.3881,0.478093,0.144709
2013.3908,0.47871,0.145514
2013.3936,0.476802,0.144102
2013.3963,0.47669,0.143097
2013.399,0.476711,0.142803
2013.4018,0.475994,0.141714
2013.4045,0.475643,0.143009
2013.4073,0.476727,0.142917
2013.41,0.47647,0.143745
2013.4127,0.47657,0.142206
2013.4155,0.477405,0.142334
2013.4182,0.476065,0.143847
2013.4209,0.477361,0.143603
2013.4237,0.478246,0.143269
2013.4264,0.477659,0.143351
2013.4292,0.478679,0.142895
2013.4319,0.477021,0.142786
2013.4346,0.476325,0.143754
2013.4374,0.476364,0.143145
2013.4401,0.475989,0.141808
2013.4428,0.47678,0.142442
2013.4456,0.477855,0.141023
2013.4483,0.477331,0.143668
2013.4511,0.476918,0.144455
2013.4538,0.476629,0.14253
2013.4565,0.478201,0.144036
2013.4593,0.478597,0.142865
2013.462,0.477881,0.144061
2013.4648,0.477018,0.144647
2013.4675,0.476927,0.143688
2013.4702,0.477482,0.14391
2013.473,0.476454,0.143573
2013.4757,0.475678,0.142802
2013.4784,0.47553,0.141815
2013.4812,0.475557,0.143382
2013.4839,0.474058,0.143646
2013.4867,0.476491,0.144717
2013.4894,0.47369,0.143243
2013.4921,0.47432,0.142982
2013.4949,0.474197,0.142432
2013.4976,0.472928,0.14324
2013.5003,0.474645,0.142849
2013.5031,0.474285,0.141814
2013.5058,0.476642,0.139435
2013.5086,0.474432,0.142541
2013.5113,0.476129,0.142277
2013.514,0.475138,0.142727
2013.5168,0.472452,0.141261
2013.5195,0.472997,0.140915
2013.5222,0.473465,0.142192
2013.525,0.473411,0.141069
2013.5277,0.474523,0.141855
2013.5305,0.47338,0.140325
2013.5332,0.472365,0.141874
2013.5359,0.472793,0.141988
2013.5387,0.473006,0.144533
2013.5414,0.473081,0.143378
2013.5441,0.473256,0.143133
2013.5469,0.473953,0.141548
2013.5496,0.473275,0.141464
2013.5524,0.473033,0.141838
2013.5551,0.472787,0.141185
2013.5578,0.472329,0.14352
2013.5606,0.473163,0.140977
2013.5633,0.473385,0.14174
2013.5661,0.473826,0.142984
2013.5688,0.473724,0.143309
2013.5715,0.474187,0.142148
2013.5743,0.473776,0.141173
2013.577,0.474062,0.143843
2013.5797,0.472683,0.139801
2013.5825,0.474174,0.140824
2013.5852,0.474063,0.141159
2013.588,0.473621,0.140572
2013.5907,0.47354,0.139967
2013.5934,0.473733,0.139845
2013.5962,0.472998,0.14088
2013.5989,0.472769,0.141622
2013.6016,0.473559,0.142318
2013.6044,0.474934,0.140716
2013.6071,0.474933,0.140441
2013.6099,0.475592,0.141633
2013.6126,0.473813,0.140307
2013.6153,0.474203,0.1416
2013.6181,0.474156,0.140043
2013.6208,0.474411,0.139531
2013.6235,0.474333,0.142599
2013.6263,0.472626,0.1402
2013.629,0.47302,0.142957
2013.6318,0.47385,0.141544
2013.6345,0.472824,0.141972
2013.6372,0.473289,0.141621
2013.64,0.472769,0.140717
2013.6427,0.47372,0.141169
2013.6454,0.471542,0.140836
2013.6482,0.474113,0.143375
2013.6509,0.471803,0.140832
2013.6537,0.471082,0.139716
2013.6564,0.473086,0.141002
2013.6591,0.474349,0.141633
2013.6619,0.472604,0.141968
2013.6646,0.474606,0.140877
2013.6674,0.473681,0.141941
2013.6701,0.472905,0.140553
2013.6728,0.472531,0.142068
2013.6756,0.473235,0.139254
2013.6783,0.471269,0.140252
2013.681,0.473974,0.140346
2013.6838,0.470272,0.141869
2013.6865,0.469592,0.140601
2013.6893,0.473828,0.142305
2013.692,0.469597,0.138555
2013.6947,0.471276,0.138981
2013.6975,0.472518,0.140027
2013.7002,0.471907,0.140919
2013.7029,0.472676,0.140996
2013.7057,0.471468,0.140803
2013.7084,0.471631,0.138647
2013.7112,0.473742,0.141747
2013.7139,0.476771,0.140264
2013.7166,0.472763,0.139711
2013.7194,0.471644,0.139478
2013.7221,0.472999,0.141161
2013.7248,0.476694,0.141787
2013.7276,0.474575,0.140393
2013.7303,0.47201,0.138016
2013.7331,0.477963,0.142072
2013.7358,0.471137,0.138083
2013.7385,0.470673,0.139231
2013.7413,0.471423,0.140093
2013.744,0.470732,0.139309
2013.7467,0.470514,0.137976
2013.7495,0.46882,0.139659
2013.7522,0.469619,0.140394
2013.755,0.469936,0.141669
2013.7577,0.469412,0.139762
2013.7604,0.47048,0.140155
2013.7632,0.472074,0.13853
2013.7659,0.47021,0.140218
2013.7687,0.47066,0.141829
2013.7714,0.470584,0.142928
2013.7741,0.470772,0.138294
2013.7769,0.469867,0.140393
2013.7796,0.471488,0.140678
2013.7823,0.470896,0.139486
2013.7851,0.473339,0.141444
2013.7878,0.471937,0.14049
2013.7906,0.470117,0.140006
2013.7933,0.468868,0.141572
2013.796,0.470745,0.13905
2013.7988,0.470889,0.14245
2013.8015,0.469841,0.140327
2013.8042,0.470418,0.142198
2013.807,0.470776,0.142781
2013.8097,0.470517,0.139987
2013.8125,0.471113,0.141261
2013.8152,0.472547,0.140806
2013.8179,0.473227,0.140113
2013.8207,0.472509,0.138775
2013.8234,0.466855,0.13745
2013.8261,0.475277,0.140107
2013.8289,0.472393,0.139377
2013.8316,0.47223,0.140976
2013.8344,0.472495,0.140307
2013.8371,0.470098,0.139649
2013.8398,0.468722,0.140824
2013.8426,0.471081,0.140803
2013.8453,0.470683,0.140992
2013.848,0.471311,0.14105
2013.8508,0.470911,0.141298
2013.8535,0.471109,0.139915
2013.8563,0.46994,0.139739
2013.859,0.47233,0.138523
2013.8617,0.472567,0.141492
2013.8645,0.473162,0.140253
2013.8672,0.470894,0.140425
2013.87,0.472132,0.139905
2013.8727,0.471707,0.138366
2013.8754,0.47211,0.140126
2013.8782,0.470739,0.139824
2013.8809,0.471177,0.13946
2013.8836,0.47122,0.139128
2013.8864,0.471781,0.138466
2013.8891,0.472686,0.140756
2013.8919,0.471378,0.140202
2013.8946,0.471289,0.13966
2013.8973,0.47211,0.139414
2013.9001,0.473231,0.139783
2013.9028,0.473103,0.140746
2013.9055,0.473118,0.139218
2013.9083,0.471722,0.138929
2013.911,0.472561,0.136903
2013.9138,0.471815,0.140587
2013.9165,0.470947,0.138693
2013.9192,0.469863,0.139668
2013.922,0.471634,0.139184
2013.9247,0.470571,0.139474
2013.9274,0.469596,0.138061
2013.9302,0.471191,0.138004
2013.9329,0.47348,0.140125
2013.9357,0.469493,0.13826
2013.9384,0.469913,0.138475
2013.9411,0.471366,0.140437
2013.9439,0.473197,0.140472
2013.9466,0.470418,0.141865
2013.9493,0.472329,0.139609
2013.9521,0.471987,0.139369
2013.9548,0.47018,0.140995
2013.9576,0.47175,0.140716
2013.9603,0.471311,0.138804
2013.963,0.471519,0.140676
2013.9658,0.470254,0.139221
2013.9685,0.470153,0.138565
2013.9713,0.472476,0.138971
2013.974,0.47152,0.136954
2013.9767,0.470605,0.138955
2013.9795,0.469187,0.139438
2013.9822,0.470637,0.138636
2013.9849,0.471315,0.139038
2013.9877,0.472885,0.141018
2013.9904,0.471452,0.141724
2013.9932,0.472271,0.140911
2013.9959,0.472705,0.141226
2013.9986,0.471096,0.140648
2014.0014,0.470918,0.140054
2014.0041,0.470947,0.139485
2014.0068,0.469353,0.139308
2014.0096,0.467263,0.137948
2014.0123,0.468454,0.137564
2014.0151,0.4714,0.140749
2014.0178,0.470953,0.138817
2014.0205,0.470025,0.138738
2014.0233,0.468959,0.138965
2014.026,0.469668,0.13824
2014.0287,0.469466,0.138409
2014.0315,0.468066,0.136792
2014.0342,0.468236,0.139922
2014.037,0.469325,0.136655
2014.0397,0.468863,0.138319
2014.0424,0.46881,0.139521
2014.0452,0.4678,0.139544
2014.0479,0.468692,0.140226
2014.0507,0.467301,0.138742
2014.0534,0.467669,0.140483
2014.0561,0.46748,0.139591
2014.0589,0.467199,0.138415
2014.0616,0.466343,0.137358
2014.0643,0.466244,0.138933
2014.0671,0.467139,0.136774
2014.0698,0.46735,0.138478
2014.0726,0.469125,0.136953
2014.0753,0.467172,0.137186
2014.078,0.46709,0.137115
2014.0808,0.464602,0.136254
2014.0835,0.467436,0.13841
2014.0862,0.466021,0.137029
2014.089,0.466282,0.138444
2014.0917,0.466306,0.138535
2014.0945,0.465622,0.136812
2014.0972,0.465461,0.138152
2014.0999,0.467533,0.139383
2014.1027,0.467705,0.138192
2014.1054,0.466542,0.136684
2014.1081,0.467284,0.137704
2014.1109,0.467791,0.137381
2014.1136,0.469983,0.137224
2014.1164,0.469315,0.137377
2014.1191,0.470118,0.140664
2014.1218,0.467883,0.139184
2014.1246,0.467505,0.139052
2014.1273,0.467853,0.141206
2014.13,0.467252,0.141397
2014.1328,0.466948,0.137265
2014.1355,0.467471,0.137993
2014.1383,0.467341,0.137161
2014.141,0.466475,0.13649
2014.1437,0.468002,0.137895
2014.1465,0.466664,0.137747
2014.1492,0.467141,0.137793
2014.152,0.468433,0.138735
2014.1547,0.4674,0.136507
2014.1574,0.467144,0.138786
2014.1602,0.464407,0.138767
2014.1629,0.466142,0.138884
2014.1656,0.465266,0.138677
2014.1684,0.465781,0.139085
2014.1711,0.463977,0.136241
2014.1739,0.465858,0.137692
2014.1766,0.464601,0.137459
2014.1793,0.46612,0.136065
2014.1821,0.464065,0.136992
2014.1848,0.465581,0.137605
2014.1875,0.464811,0.136498
2014.1903,0.46466,0.136267
2014.193,0.464121,0.136403
2014.1958,0.464249,0.135572
2014.1985,0.463437,0.13462
2014.2012,0.464893,0.135532
2014.204,0.463856,0.136654
2014.2067,0.463749,0.136766
2014.2094,0.464645,0.134135
2014.2122,0.46436,0.135734
2014.2149,0.465184,0.137049
2014.2177,0.461903,0.137055
2014.2204,0.465846,0.136356
2014.2231,0.467367,0.138487
2014.2259,0.465299,0.13785
2014.2286,0.463932,0.136252
2014.2313,0.468232,0.139951
2014.2341,0.462426,0.137824
2014.2368,0.465869,0.137523
2014.2396,0.466948,0.13584
2014.2423,0.462593,0.13427
2014.245,0.463501,0.136197
2014.2478,0.463205,0.137172
2014.2505,0.464576,0.135061
2014.2533,0.465862,0.135502
2014.256,0.46476,0.136024
2014.2587,0.465504,0.13588
2014.2615,0.464735,0.136953
2014.2642,0.464428,0.137159
2014.2669,0.465575,0.136748
2014.2697,0.464913,0.136295
2014.2724,0.464902,0.134566
2014.2752,0.463564,0.134923
2014.2779,0.465156,0.13418
2014.2806,0.464554,0.135049
2014.2834,0.464006,0.136273
2014.2861,0.464172,0.134201
2014.2888,0.463157,0.136155
2014.2916,0.462652,0.135018
2014.2943,0.462736,0.136021
2014.2971,0.462415,0.135953
2014.2998,0.464031,0.13486
2014.3025,0.462254,0.136588
2014.3053,0.463418,0.13492
2014.308,0.462222,0.136762
2014.3107,0.462571,0.135291
2014.3135,0.463849,0.135028
2014.3162,0.461433,0.135729
2014.319,0.462057,0.134242
2014.3217,0.461621,0.135272
2014.3244,0.4626,0.135592
2014.3272,0.462316,0.134597
2014.3299,0.461694,0.135416
2014.3326,0.464102,0.134812
2014.3354,0.463453,0.135426
2014.3381,0.464238,0.135587
2014.3409,0.463966,0.136979
2014.3436,0.465624,0.138881
2014.3463,0.465006,0.135515
2014.3491,0.46333,0.136786
2014.3518,0.463353,0.136491
2014.3546,0.4616,0.136515
2014.3573,0.462067,0.135717
2014.36,0.462792,0.137392
2014.3628,0.462285,0.135328
2014.3655,0.462631,0.136474
2014.3682,0.462623,0.137101
2014.371,0.462835,0.136458
2014.3737,0.461958,0.134993
2014.3765,0.460221,0.137348
2014.3792,0.462329,0.136179
2014.3819,0.46809,0.13783
2014.3847,0.46405,0.135224
2014.3874,0.462755,0.133783
2014.3901,0.462596,0.135044
2014.3929,0.461673,0.135816
2014.3956,0.461458,0.134795
2014.3984,0.462155,0.13536
2014.4011,0.462202,0.134336
2014.4038,0.460618,0.135255
2014.4066,0.461888,0.133883
2014.4093,0.461036,0.13512
2014.412,0.464598,0.135074
2014.4148,0.462237,0.13509
2014.4175,0.46286,0.136245
2014.4203,0.461504,0.134882
2014.423,0.462068,0.136741
2014.4257,0.461087,0.134882
2014.4285,0.460472,0.134535
2014.4312,0.460478,0.137137
2014.4339,0.46104,0.134546
2014.4367,0.460746,0.134743
2014.4394,0.460692,0.13541
2014.4422,0.459784,0.135438
2014.4449,0.46004,0.133588
2014.4476,0.46269,0.135275
2014.4504,0.460293,0.134872
2014.4531,0.460073,0.13365
2014.4559,0.459562,0.136063
2014.4586,0.460713,0.134654
2014.4613,0.460928,0.132148
2014.4641,0.461248,0.135365
2014.4668,0.459115,0.134921
2014.4695,0.45928,0.134043
2014.4723,0.457959,0.135041
2014.475,0.459666,0.13334
2014.4778,0.458188,0.132866
2014.4805,0.458094,0.133342
2014.4832,0.4604,0.133779
2014.486,0.458407,0.134134
2014.4887,0.459345,0.134535
2014.4914,0.458282,0.133391
2014.4942,0.459853,0.134885
2014.4969,0.458395,0.134598
2014.4997,0.457905,0.136175
2014.5024,0.459105,0.134582
2014.5051,0.457183,0.136137
2014.5079,0.45768,0.133894
2014.5106,0.458492,0.135287
2014.5133,0.460357,0.137382
2014.5161,0.458486,0.135545
2014.5188,0.460417,0.134898
2014.5216,0.459233,0.132661
2014.5243,0.457747,0.132601
2014.527,0.45915,0.131659
2014.5298,0.459373,0.132621
2014.5325,0.456581,0.133696
2014.5352,0.458018,0.132728
2014.538,0.459514,0.134326
2014.5407,0.459045,0.131056
2014.5435,0.457484,0.130253
2014.5462,0.457916,0.134363
2014.5489,0.457694,0.133161
2014.5517,0.459165,0.132215
2014.5544,0.460498,0.1317
2014.5572,0.461126,0.1312
2014.5599,0.45982,0.132311
2014.5626,0.45794,0.13221
2014.5654,0.458844,0.13339
2014.5681,0.458773,0.132501
2014.5708,0.457006,0.134696
2014.5736,0.459003,0.132554
2014.5763,0.459015,0.134427
2014.5791,0.457069,0.132852
2014.5818,0.458174,0.133463
2014.5845,0.457626,0.13422
2014.5873,0.457249,0.134506
2014.59,0.458393,0.131885
2014.5927,0.458856,0.133617
2014.5955,0.458652,0.133649
2014.5982,0.459675,0.134132
2014.601,0.459844,0.131125
2014.6037,0.457867,0.132012
2014.6064,0.456287,0.130927
2014.6092,0.456249,0.131448
2014.6119,0.456799,0.129315
2014.6146,0.457243,0.130219
2014.6174,0.457696,0.134303
2014.6201,0.458123,0.13175
2014.6229,0.45869,0.130958
2014.6256,0.457148,0.13167
2014.6283,0.457451,0.131161
2014.6311,0.45858,0.132288
2014.6338,0.457592,0.131951
2014.6366,0.456984,0.131727
2014.6393,0.458969,0.131623
2014.642,0.458759,0.132805
2014.6448,0.4573,0.132176
2014.6475,0.455167,0.131737
2014.6502,0.456181,0.132981
2014.653,0.456832,0.132231
2014.6557,0.457145,0.131621
2014.6585,0.455248,0.131003
2014.6612,0.455442,0.132221
2014.6639,0.453633,0.131557
2014.6667,0.45482,0.131411
2014.6694,0.457474,0.132638
2014.6721,0.457366,0.131876
2014.6749,0.45527,0.133255
2014.6776,0.455962,0.1333
2014.6804,0.45436,0.132751
2014.6831,0.456591,0.131022
2014.6858,0.455952,0.13332
2014.6886,0.455826,0.133426
2014.6913,0.456192,0.135155
2014.694,0.458048,0.134797
2014.6968,0.456192,0.133307
2014.6995,0.458606,0.133667
2014.7023,0.457695,0.133476
2014.705,0.456667,0.133365
2014.7077,0.458128,0.131675
2014.7105,0.457582,0.133149
2014.7132,0.4575,0.131508
2014.7159,0.457346,0.132503
2014.7187,0.458667,0.131852
2014.7214,0.455128,0.132879
2014.7242,0.456521,0.131547
2014.7269,0.456159,0.131819
2014.7296,0.456406,0.132408
2014.7324,0.461064,0.132161
2014.7351,0.458926,0.133978
2014.7379,0.458084,0.133563
2014.7406,0.456309,0.133487
2014.7433,0.455711,0.133048
2014.7461,0.455737,0.133231
2014.7488,0.457629,0.132018
2014.7515,0.458923,0.13282
2014.7543,0.457394,0.133321
2014.757,0.456063,0.133436
2014.7598,0.458883,0.133726
2014.7625,0.46004,0.133243
2014.7652,0.455968,0.133403
2014.768,0.457876,0.135634
2014.7707,0.457913,0.133881
2014.7734,0.455689,0.133531
2014.7762,0.4577,0.132519
2014.7789,0.456511,0.131738
2014.7817,0.453535,0.131143
